system:index,count,﻿Site_ID,.geo
00000000000000000082,688324,12MYA12_11_12122021,"{""type"":""Polygon"",""coordinates"":[[[24.112000345169527,-14.640499402250231],[24.11158491797326,-14.640517390614894],[24.111172812329755,-14.64057121188274],[24.110767323239134,-14.640660435725056],[24.1103716928083,-14.640784348750659],[24.109989084332952,-14.640941960208796],[24.109622557009107,-14.641132009909352],[24.10927504147632,-14.64135297829706],[24.10894931638786,-14.641603098599239],[24.108647986195205,-14.641880370950012],[24.108373460324326,-14.642182578378202],[24.108127933910218,-14.642507304531042],[24.107913370243818,-14.642851952992237],[24.10773148507151,-14.643213768039912],[24.107583732873017,-14.643589856678567],[24.10747129522734,-14.643977211768982],[24.107395071359996,-14.64437273607125],[24.107355670947257,-14.644773267008617],[24.10735340923512,-14.645175601954334],[24.10738830451217,-14.64557652383928],[24.107460077956876,-14.645972826875575],[24.10756815586061,-14.646361342190607],[24.10771167420889,-14.646738963166415],[24.107889485584415,-14.647102670281756],[24.10810016833686,-14.647449555258275],[24.108342037946237,-14.647776844317496],[24.108613160489156,-14.648081920362737],[24.108911368100383,-14.648362343908373],[24.109234276306083,-14.648615872589078],[24.10957930309028,-14.648840479092964],[24.109943689541975,-14.649034367374993],[24.110324521917857,-14.649195987021123],[24.110718754944102,-14.64932404564804],[24.11112323617076,-14.649417519239417],[24.111534731183966,-14.6494756603358],[24.1119499494741,-14.649498004012765],[24.112365570752953,-14.64948437159931],[24.11277827150925,-14.649434872106916],[24.113184751589902,-14.649349901357613],[24.11358176059438,-14.649230138818272],[24.11396612387082,-14.649076542166236],[24.11433476790595,-14.648890339629999],[24.114684744905457,-14.648673020166017],[24.115013256368304,-14.648426321550438],[24.115317675466247,-14.648152216481007],[24.115595568049592,-14.647852896800282],[24.11584471211107,-14.647530755966555],[24.116063115552357,-14.647188369912591],[24.11624903211103,-14.646828476445481],[24.116400975320747,-14.6464539533523],[24.116517730393163,-14.646067795386807],[24.11659836392655,-14.645673090321257],[24.116642231363823,-14.645272994254873],[24.116648982140397,-14.644870706376489],[24.116618562480916,-14.644469443383157],[24.11655121582273,-14.644072413759364],[24.11644748086298,-14.643682792122421],[24.116308187244933,-14.643303693839263],[24.11613444891852,-14.642938150117459],[24.115927655228106,-14.642589083769714],[24.115689459799086,-14.642259285845396],[24.11542176731218,-14.641951393316075],[24.11512671827141,-14.64166786799321],[24.11480667188747,-14.641410976846636],[24.11446418721358,-14.641182773881013],[24.114102002684444,-14.640985083715098],[24.113723014222078,-14.640819486995028],[24.113330252083394,-14.640687307758176],[24.11292685663455,-14.640589602848515],[24.112516053245688,-14.640527153468023],[24.11210112650662,-14.640500458931708],[24.112000345169527,-14.640499402250231]]]}"
0000000000000000036a,348925,6CHI14_10_5122021,"{""type"":""Polygon"",""coordinates"":[[[23.21700079542925,-13.884498950547963],[23.216586759302484,-13.884516938932432],[23.216176033617057,-13.884570760259056],[23.21577190235013,-13.884659984197256],[23.215377596761932,-13.884783897352781],[23.214996269564114,-13.884941508970735],[23.214630969715643,-13.885131558855905],[23.21428461804761,-13.885352527447118],[23.21395998391164,-13.88560264796521],[23.213659663038584,-13.885879920537416],[23.213386056784465,-13.886182128185474],[23.21314135292956,-13.886506854549612],[23.21292750818408,-13.886851503206787],[23.212746232540507,-13.887213318428868],[23.212598975597597,-13.887589407214787],[23.212486914965613,-13.887976762420632],[23.212410946845555,-13.888372286802799],[23.21237167885791,-13.888772817781986],[23.212369425178395,-13.889175152730116],[23.21240420401977,-13.889576074577986],[23.212475737480073,-13.889972377538896],[23.212583453758658,-13.890360892742649],[23.212726491722563,-13.890738513574824],[23.2129037077868,-13.891102220518777],[23.213113685053774,-13.891449105301607],[23.21335474463892,-13.891776394151037],[23.21362495909204,-13.89208146997707],[23.213922167807247,-13.892361893301079],[23.214243994298204,-13.892615421764825],[23.214587865200716,-13.89284002806333],[23.214951030850585,-13.893033916158124],[23.215330587272266,-13.893195535641134],[23.215723499402316,-13.893323594134259],[23.216126625361934,-13.893417067625434],[23.216536741584317,-13.89347520865841],[23.2169505685958,-13.893497552310782],[23.21736479724438,-13.893483919912349],[23.217776115165822,-13.893434420474092],[23.218181233275455,-13.893349449816327],[23.21857691207365,-13.893229687402993],[23.218959987554438,-13.893076090907423],[23.219327396509957,-13.892889888553098],[23.219676201028253,-13.892672569290681],[23.220003611988272,-13.892425870889886],[23.220307011364287,-13.892151766041597],[23.220583973161116,-13.891852446581316],[23.22083228281282,-13.89153030596029],[23.221049954889747,-13.891187920104503],[23.221235248972246,-13.890828026814718],[23.221386683564337,-13.89045350387235],[23.221503047936057,-13.890067346026344],[23.221583411799948,-13.88967264104514],[23.221627132744462,-13.889272545025275],[23.22163386136501,-13.888870257154084],[23.221603544051792,-13.888468994128408],[23.22153642341233,-13.888071964433747],[23.22143303632549,-13.887682342689695],[23.2212942096428,-13.887303244266585],[23.22112105357156,-13.886937700376471],[23.220914952792878,-13.886588633837421],[23.220677555385752,-13.886258835704917],[23.220410759645933,-13.885950942957159],[23.220116698905056,-13.885667417412595],[23.219797724471462,-13.885410526048126],[23.219456386829183,-13.885182322875377],[23.21909541524541,-13.884984632519703],[23.218717695949458,-13.884819035633308],[23.218326249057657,-13.88468685625887],[23.217924204428545,-13.884589151244755],[23.217514776641362,-13.884526701796274],[23.217101239297648,-13.884500007230603],[23.21700079542925,-13.884498950547963]]]}"
000000000000000002c8,456766,43MIN41_5_1332022,"{""type"":""Polygon"",""coordinates"":[[[24.401199803091817,-11.737294642979007],[24.400789280736443,-11.73731263141905],[24.400382040758203,-11.737366452910626],[24.399981339293422,-11.73745567711788],[24.399590380206515,-11.737579590637983],[24.399212289476466,-11.737737202704404],[24.39885009020566,-11.737927253107603],[24.3985066784507,-11.73814822226989],[24.39818480006837,-11.738398343393856],[24.397887028761804,-11.738675616587406],[24.397615745502293,-11.738977824852444],[24.397373119491338,-11.739302551809503],[24.39716109081501,-11.73964720101662],[24.396981354929533,-11.740009016728104],[24.396835349101966,-11.740385105927263],[24.39672424091471,-11.740772461457],[24.39664891892568,-11.74116798606337],[24.39660998555901,-11.741568517159912],[24.396607752283323,-11.741970852114811],[24.396642237116186,-11.742371773858633],[24.39671316447495,-11.742768076608009],[24.396819967375237,-11.743156591499488],[24.396961791959733,-11.743534211928626],[24.39713750432123,-11.74389791839163],[24.39734569956542,-11.744244802630968],[24.397584713041187,-11.744572090891692],[24.397852633648668,-11.744877166102613],[24.398147319118753,-11.74515758880473],[24.398466413141893,-11.745411116659662],[24.398807364209297,-11.745635722381856],[24.39916744601584,-11.745829609951242],[24.399543779261535,-11.745991228976523],[24.39993335467716,-11.746119287094205],[24.40033305708983,-11.74621276030421],[24.400739690336017,-11.746270901159265],[24.40115000282262,-11.746293244742647],[24.40156071353163,-11.746279612386349],[24.401968538260217,-11.746230113100014],[24.402370215886357,-11.746145142699103],[24.4027625344497,-11.746025380639358],[24.40314235683908,-11.745871784582826],[24.403506645881063,-11.74568558273898],[24.40385248862883,-11.745468264042174],[24.40417711965699,-11.745221566244076],[24.404477943176097,-11.744947462016324],[24.40475255378982,-11.744648143174622],[24.404998755728855,-11.744326003150464],[24.405214580407772,-11.743983617850787],[24.405398302164357,-11.7436237250586],[24.40554845205571,-11.743249202539428],[24.40566382960085,-11.742863045028715],[24.405743512375995,-11.7424683402842],[24.405786863385963,-11.742068244394858],[24.405793536152824,-11.74166595654387],[24.405763477481372,-11.74126469342742],[24.405696927879323,-11.740867663533919],[24.405594419629185,-11.740478041489292],[24.40545677252726,-11.740098942673482],[24.405285087324067,-11.73973339831107],[24.405080736918805,-11.739384331235199],[24.404845355378292,-11.739054532518491],[24.4045808248684,-11.738746639157798],[24.404289260602514,-11.738463112991116],[24.40397299392736,-11.738206221015222],[24.403634553681666,-11.737978017261241],[24.403276645976458,-11.737780326373095],[24.402902132558847,-11.737614729019974],[24.402514007932137,-11.737482549259457],[24.402115375415164,-11.737384843952228],[24.401709422332157,-11.737322394312963],[24.40129939453144,-11.737295699664918],[24.401199803091817,-11.737294642979007]]]}"
000000000000000000e6,782571,14MYA4_7_13122021,"{""type"":""Polygon"",""coordinates"":[[[24.128998438385263,-14.718497997877103],[24.128582863013435,-14.71851598623972],[24.128170610377985,-14.718569807501478],[24.1277649766532,-14.718659031333864],[24.12736920510141,-14.718782944346009],[24.12698646014571,-14.718940555787597],[24.1266198020726,-14.719130605469035],[24.126272162566426,-14.719351573835667],[24.12594632127127,-14.719601694115486],[24.12564488356753,-14.71987896644333],[24.125370259740762,-14.72018117384875],[24.125124645709395,-14.720505899979708],[24.124910005465292,-14.720850548420607],[24.124728055367733,-14.72121236345022],[24.124580250416326,-14.72158845207362],[24.124467772612785,-14.721975807152088],[24.124391521504762,-14.722371331446077],[24.124352106987487,-14.72277186237911],[24.1243498444209,-14.723174197324584],[24.124384752101644,-14.723575119213368],[24.124456551110196,-14.723971422257469],[24.124564667534646,-14.724359937584026],[24.124708237053557,-14.724737558574706],[24.124886111841388,-14.7251012657078],[24.125096869741526,-14.725448150704379],[24.1253388256337,-14.725775439785323],[24.125610044905,-14.726080515853262],[24.125908358916924,-14.726360939421848],[24.126231382344823,-14.726614468125025],[24.12657653225115,-14.72683907465018],[24.126941048739972,-14.727032962951599],[24.127322017027563,-14.727194582614622],[24.127716390752518,-14.7273226412554],[24.128121016338895,-14.727416114857146],[24.128532658217452,-14.727474255960098],[24.128948024703078,-14.727496599639604],[24.129363794321403,-14.727482967224603],[24.129776642373805,-14.727433467726595],[24.130183267528253,-14.727348496967817],[24.1305804182231,-14.727228734415425],[24.130964918672547,-14.727075137747189],[24.131333694265606,-14.726888935192113],[24.131683796155354,-14.726671615707254],[24.13201242484162,-14.726424917069433],[24.13231695255855,-14.726150811977101],[24.13259494428784,-14.72585149227355],[24.132844177229575,-14.725529351417794],[24.133062658575092,-14.725186965343303],[24.133248641439586,-14.724827071857833],[24.133400638827265,-14.724452548749031],[24.133517435517454,-14.724066390771164],[24.133598097776666,-14.723671685696875],[24.133641980819256,-14.72327158962568],[24.133648733957028,-14.722869301746547],[24.133618303396954,-14.722468038756567],[24.133550932664754,-14.722071009140112],[24.133447160651187,-14.721681387514263],[24.133307817296885,-14.721302289245596],[24.13313401695039,-14.720936745541227],[24.13292714945278,-14.720587679213288],[24.132688869020203,-14.720257881310534],[24.132421081013515,-14.71994998880383],[24.132125926700684,-14.719666463503922],[24.131805766134185,-14.719409572379918],[24.13146315927999,-14.719181369435741],[24.131100845549337,-14.718983679289481],[24.130721721896727,-14.718818082586635],[24.130328819659233,-14.718685903364031],[24.1299252803223,-14.718588198465186],[24.129514330405538,-14.718525749091736],[24.12909925566924,-14.718499054558459],[24.128998438385263,-14.718497997877103]]]}"
00000000000000000027,802943,10MINS12_11_2732022,"{""type"":""Polygon"",""coordinates"":[[[24.16666446498373,-12.377037412015836],[24.16625296236362,-12.377055400439419],[24.16584474994947,-12.377109221882138],[24.16544309164414,-12.377198446009704],[24.165051198954437,-12.377322359421823],[24.164672205316826,-12.377479971355417],[24.164309141046814,-12.377670021605184],[24.16396490911233,-12.377890990598331],[24.16364226192458,-12.378141111542849],[24.16334377933192,-12.378418384552367],[24.163071847992626,-12.378720592634668],[24.16282864229144,-12.379045319416115],[24.1626161069525,-12.379389968460348],[24.162435941487683,-12.37975178402688],[24.16228958660479,-12.380127873103643],[24.162178212684296,-12.380515228537451],[24.162102710416953,-12.380910753077416],[24.162063683677168,-12.381311284139205],[24.16206144468943,-12.381713619092096],[24.16209601152639,-12.382114540866736],[24.162167107958958,-12.382510843678764],[24.1622741656597,-12.382899358662735],[24.16241632874205,-12.383276979211244],[24.162592460599353,-12.383640685816697],[24.162801152988965,-12.383987570217007],[24.163040737289194,-12.384314858652095],[24.16330929783889,-12.3846199340452],[24.163604687253386,-12.384900356931512],[24.163924543594128,-12.385153884966758],[24.16426630925488,-12.38537849085965],[24.164627251413513,-12.38557237858465],[24.1650044838856,-12.385733997745499],[24.165394990205346,-12.385862055974382],[24.165795647748848,-12.385955529267664],[24.166203252706953,-12.386013670175418],[24.166614545707738,-12.386036013779231],[24.167026237883643,-12.386022381410454],[24.167435037174656,-12.385972882079122],[24.167837674657015,-12.385887911602136],[24.168230930686786,-12.385768149437665],[24.168611660649088,-12.385614553251099],[24.168976820106863,-12.385428351256058],[24.169323489148056,-12.385211032391728],[24.16964889573634,-12.38496433441512],[24.169950437878537,-12.384690230003578],[24.17022570443153,-12.384390910978665],[24.170472494382143,-12.384068770777727],[24.170688834445855,-12.383726385313341],[24.170872994843645,-12.383366492373773],[24.1710235031309,-12.382991969729257],[24.1711391559678,-12.382605812119237],[24.17121902873726,-12.382211107304617],[24.17126248293359,-12.381811011376618],[24.171269171263,-12.381408723519645],[24.171239040415244,-12.381007460430082],[24.171172331484474,-12.380610430595473],[24.1710695780361,-12.38022080863987],[24.17093160183526,-12.37984170994037],[24.170759506271263,-12.379476165717845],[24.170554667530666,-12.37912709880097],[24.17031872358977,-12.378797300257293],[24.170053561114646,-12.378489407078138],[24.169761300373466,-12.378205881095717],[24.169444278281926,-12.377948989300917],[24.169105029717315,-12.377720785719085],[24.168746267250622,-12.377523094988648],[24.168370859458765,-12.377357497773762],[24.167981807990248,-12.377225318127596],[24.167582223567557,-12.377127612907183],[24.167175301118057,-12.377065163324424],[24.16676429423216,-12.377038468700777],[24.16666446498373,-12.377037412015836]]]}"
0000000000000000034c,504521,51ZAM12_12_16112021,"{""type"":""Polygon"",""coordinates"":[[[23.536999264327687,-13.461499706415982],[23.536585971159436,-13.461517694811475],[23.53617598249823,-13.461571516170823],[23.53577257643415,-13.461660740162396],[23.535378978434498,-13.461784653390243],[23.534998335558246,-13.46194226509716],[23.534633691296982,-13.462132315085093],[23.534287961243265,-13.462353283789595],[23.533963909780834,-13.462603404427876],[23.533664127982952,-13.46288067712334],[23.53339101289552,-13.463182884893792],[23.53314674837061,-13.46350761137555],[23.532933287603615,-13.463852260141818],[23.53275233751373,-13.464214075460987],[23.53260534509261,-13.464590164328882],[23.53249348583061,-13.46497751959898],[23.532417654313097,-13.46537304402562],[23.532378457062308,-13.465773575028091],[23.532376207682034,-13.466175909977565],[23.532410924344237,-13.46657683180479],[23.532482329637826,-13.46697313472374],[23.532589852780937,-13.467361649865545],[23.532732634179364,-13.46773927061777],[23.532909532294724,-13.468102977466312],[23.533119132767684,-13.46844986214133],[23.533359759723382,-13.468777150873976],[23.53362948916887,-13.469082226577987],[23.533926164375398,-13.469362649778626],[23.534247413122763,-13.4696161781216],[23.53459066666772,-13.469840784305779],[23.53495318028489,-13.470034672296345],[23.5353320552158,-13.470196291688552],[23.53572426185056,-13.470324350107198],[23.536126663956644,-13.470417823542594],[23.53653604376089,-13.47047596454028],[23.536949127684185,-13.470498308178964],[23.53736261252264,-13.470484675788889],[23.53777319186593,-13.470435176380768],[23.538177582541284,-13.470350205773958],[23.538572550871468,-13.470230443430767],[23.538954938536705,-13.470076847022293],[23.539321687833457,-13.469890644769235],[23.539669866128058,-13.469673325619018],[23.539996689309437,-13.469426627337784],[23.540299544053305,-13.469152522612593],[23.54057600871983,-13.468853203275021],[23.540823872717453,-13.4685310627724],[23.541041154178146,-13.468188677026934],[23.541226115802754,-13.467828783835857],[23.54137727874978,-13.46745426097744],[23.541493434456626,-13.46706810319795],[23.54157365429891,-13.466673398263694],[23.54161729701076,-13.466273302269721],[23.54162401380684,-13.465871014402543],[23.5415937511655,-13.465469751358857],[23.541526751250746,-13.465072721624752],[23.541423549970055,-13.464683099821071],[23.541284972683627,-13.464304001320059],[23.54111212759963,-13.463938457336257],[23.540906396908312,-13.463589390690712],[23.540669425726225,-13.463259592442315],[23.54040310893882,-13.462951699572969],[23.540109576046923,-13.46266817390499],[23.53979117413825,-13.462411282419236],[23.539450449120103,-13.46218307913118],[23.53909012536342,-13.461985388669877],[23.538713083920804,-13.461819791690896],[23.538322339492712,-13.461687612239874],[23.53792101632582,-13.461589907167607],[23.537512323236214,-13.461527457681283],[23.537099527956908,-13.461500763099268],[23.536999264327687,-13.461499706415982]]]}"
00000000000000000105,800747,15MIN20_1_932022,"{""type"":""Polygon"",""coordinates"":[[[24.15236858700638,-11.92952203029201],[24.15195777597703,-11.929540018727115],[24.15155024963025,-11.929593840204033],[24.151149266389453,-11.929683064387383],[24.150758032369584,-11.929806977875096],[24.15037967574572,-11.929964589901667],[24.15001722174438,-11.930154640258841],[24.149673568457438,-11.930375609370392],[24.14935146367184,-11.930625730440527],[24.149053482900406,-11.930903003578871],[24.148782008789176,-11.931205211789093],[24.148539212066037,-11.931529938693473],[24.148327034182955,-11.931874587851727],[24.14814717179051,-11.93223640351973],[24.148001063169055,-11.932612492682175],[24.14788987672505,-11.932999848183135],[24.147814501644525,-11.933395372769583],[24.14777554077878,-11.933795903855701],[24.147773305819083,-11.93419823881],[24.147807814799286,-11.934599160563064],[24.147878791946425,-11.934995463331235],[24.14798566988067,-11.935383978250462],[24.14812759414717,-11.935761598715404],[24.148303430043804,-11.936125305221143],[24.14851177169026,-11.936472189508766],[24.14875095326616,-11.936799477821799],[24.149019062328435,-11.937104553087368],[24.1493139551015,-11.93738497584474],[24.149633273618136,-11.937638503753762],[24.149974464573923,-11.937863109527157],[24.15033479974453,-11.938056997143228],[24.150711397802553,-11.938218616209173],[24.15110124735944,-11.938346674360213],[24.15150123104801,-11.938440147595198],[24.15190815045315,-11.938498288466066],[24.152318751690924,-11.938520632055575],[24.15272975143168,-11.938506999695534],[24.15313786315868,-11.9384575003957],[24.153539823452324,-11.938372529971968],[24.15393241808949,-11.938252767880806],[24.15431250774921,-11.93809917178527],[24.154677053118963,-11.937912969896068],[24.15502313920071,-11.937695651149008],[24.155347998622208,-11.937448953297364],[24.155649033767066,-11.937174849014479],[24.15592383754659,-11.936875530117817],[24.156170212647236,-11.936553390040629],[24.156386189099763,-11.936211004691543],[24.15657004002963,-11.935851111855143],[24.156720295462772,-11.935476589298373],[24.15683575407635,-11.93509043175787],[24.156915492800735,-11.934695726992326],[24.15695887419597,-11.934295631091388],[24.156965551543927,-11.933893343238603],[24.156935471615583,-11.933492080130218],[24.156868875091416,-11.933095050254382],[24.156766294631783,-11.932705428236464],[24.156628550612837,-11.932326329455542],[24.156456744562234,-11.931960785135095],[24.1562522503473,-11.931611718106918],[24.15601670318618,-11.931281919442114],[24.15575198657002,-11.930974026135877],[24.155460217200776,-11.93069050002447],[24.155143728065188,-11.930433608102902],[24.154805049780233,-11.93020540440056],[24.154446890359303,-11.930007713559723],[24.15407211356078,-11.92984211624807],[24.153683715992084,-11.929709936521856],[24.153284803152303,-11.92961223124067],[24.152878564604634,-11.929549781618354],[24.1524682484773,-11.929523086977628],[24.15236858700638,-11.92952203029201]]]}"
0000000000000000002a,798931,10MINS12_8_2732022,"{""type"":""Polygon"",""coordinates"":[[[24.171012088510835,-12.380038387024802],[24.170600581160375,-12.380056375448312],[24.170192364053648,-12.3801101968908],[24.169790701130996,-12.380199421017991],[24.16939880393612,-12.380323334429605],[24.169019805941456,-12.380480946362571],[24.16865673749732,-12.380670996611618],[24.168312501605005,-12.380891965603968],[24.16798985070734,-12.381142086547642],[24.167691364682334,-12.381419359556295],[24.167419430215705,-12.381721567637737],[24.167176221717206,-12.382046294418355],[24.16696368393336,-12.382390943461827],[24.166783516395615,-12.382752759027676],[24.16663715982837,-12.383128848103864],[24.166525784625613,-12.383516203537221],[24.16645028148836,-12.383911728076871],[24.166411254298044,-12.384312259138495],[24.166409015282785,-12.384714594091381],[24.166443582515495,-12.385115515866161],[24.16651467976398,-12.385511818678488],[24.166621738694307,-12.385900333662892],[24.166763903410136,-12.386277954211964],[24.16694003729176,-12.386641660818087],[24.167148732080392,-12.386988545219152],[24.167388319135163,-12.387315833655064],[24.167656882772942,-12.387620909049021],[24.16795227558436,-12.387901331936199],[24.168272135603686,-12.388154859972298],[24.16861390519529,-12.388379465865986],[24.168974851505563,-12.388573353591722],[24.169352088316884,-12.388734972753207],[24.169742599128718,-12.388863030982614],[24.170143261281208,-12.388956504276285],[24.170550870928317,-12.389014645184288],[24.170962168660576,-12.389036988788199],[24.17137386557256,-12.389023356419361],[24.171782669566326,-12.388973857087818],[24.17218531168048,-12.388888886610475],[24.172578572234006,-12.388769124445512],[24.172959306575816,-12.388615528258333],[24.173324470233794,-12.388429326262584],[24.173671143262293,-12.388212007397465],[24.173996553593064,-12.38796530942002],[24.174298099203007,-12.387691205007615],[24.174573368921273,-12.387391885981836],[24.174820161709373,-12.387069745780067],[24.175036504260113,-12.386727360314906],[24.175220666774617,-12.386367467374642],[24.175371176791362,-12.38599294472954],[24.17548683095673,-12.385606787119052],[24.175566704643057,-12.385212082304106],[24.175610159337353,-12.384811986375922],[24.17561684774191,-12.384409698518922],[24.1755867165459,-12.384008435429482],[24.175520006846323,-12.383611405595154],[24.17541725221477,-12.383221783639968],[24.175279274425886,-12.382842684941016],[24.1751071768817,-12.38247714071915],[24.174902335784633,-12.382128073803022],[24.174666389129865,-12.381798275260156],[24.17440122360517,-12.381490382081855],[24.174108959503116,-12.381206856100302],[24.17379193376627,-12.380949964306355],[24.17345268130106,-12.380721760725333],[24.173093914709654,-12.380524069995635],[24.172718502601928,-12.380358472781401],[24.172329446660857,-12.380226293135772],[24.171929857644663,-12.380128587915765],[24.171522930517398,-12.380066138333271],[24.17111191890684,-12.38003944370974],[24.171012088510835,-12.380038387024802]]]}"
00000000000000000192,683296,19MYA8_6_14122021,"{""type"":""Polygon"",""coordinates"":[[[24.181999313506527,-14.67549888641873],[24.181583819929312,-14.675516874782474],[24.181171648435114,-14.675570696047584],[24.18076609455005,-14.675659919885442],[24.180370400898653,-14.675783832905008],[24.179987731281678,-14.67594144435572],[24.17962114538366,-14.676131494047706],[24.179273574312216,-14.676352462425958],[24.17894779716448,-14.676602582718102],[24.17864641880808,-14.67687985505859],[24.17837184905407,-14.677182062476563],[24.17812628338842,-14.677506788619585],[24.177911685416063,-14.677851437071675],[24.177729771157964,-14.678213252111249],[24.177581995326744,-14.678589340743061],[24.17746953969078,-14.678976695828114],[24.177393303619898,-14.67937222012667],[24.177353896888462,-14.679772751062094],[24.177351634793514,-14.680175086007702],[24.17738653562725,-14.680576007894366],[24.177458320524245,-14.680972310934163],[24.177566415684797,-14.681360826254366],[24.177709956956917,-14.681738447236848],[24.177887796740425,-14.682102154360152],[24.17809851315817,-14.68244903934567],[24.178340421421247,-14.68277632841464],[24.178611587297382,-14.68308140447006],[24.17890984257491,-14.68336182802599],[24.179232802398854,-14.68361535671678],[24.17957788434038,-14.683839963230207],[24.179942329047243,-14.684033851520939],[24.180323222310047,-14.684195471174645],[24.180717518367736,-14.684323529807783],[24.181122064265935,-14.68441700340381],[24.181533625073175,-14.684475144503137],[24.181948909753235,-14.68449748818124],[24.18236459748651,-14.684483855767096],[24.182777364229818,-14.684434356272181],[24.183183909301903,-14.684349385518628],[24.18358098178208,-14.68422962297343],[24.183965406510488,-14.684076026314129],[24.184334109482094,-14.68388982376944],[24.184684142431017,-14.683672504296089],[24.185012706408635,-14.68342580567054],[24.185317174166656,-14.68315170059083],[24.185595111166254,-14.682852380899865],[24.18584429504507,-14.682530240056256],[24.186062733386553,-14.682187853993081],[24.186248679649466,-14.681827960517735],[24.186400647130274,-14.681453437417545],[24.186517420846958,-14.6810672794465],[24.186598067249168,-14.680672574377029],[24.186641941677422,-14.680272478308488],[24.18664869351176,-14.679870190429765],[24.186618268968903,-14.679468927437938],[24.186550911525813,-14.679071897817439],[24.18644715996635,-14.678682276185476],[24.186307844067006,-14.678303177908811],[24.186134077956286,-14.677937634194834],[24.185927251201065,-14.677588567855974],[24.185689017691413,-14.677258769941334],[24.18542128241272,-14.676950877422156],[24.185126186211267,-14.676667352109591],[24.184806088674843,-14.676410460973143],[24.18446354926557,-14.676182258017144],[24.184101306855634,-14.675984567860045],[24.18372225782959,-14.675818971147697],[24.18332943292825,-14.675686791917242],[24.182925973019202,-14.675589087012433],[24.18251510398753,-14.6755266376351],[24.182100110947406,-14.675499943100146],[24.181999313506527,-14.67549888641873]]]}"
00000000000000000053,804141,11MINS10_7_2632022,"{""type"":""Polygon"",""coordinates"":[[[24.176987283922447,-12.395489172174996],[24.17657575219774,-12.395507160598102],[24.176167510911434,-12.395560982039408],[24.17576582419699,-12.39565020616467],[24.17537390378814,-12.395774119573668],[24.17499488334276,-12.395931731503419],[24.174631793390528,-12.39612178174875],[24.174287537104572,-12.396342750737006],[24.17396486709071,-12.396592871676337],[24.173666363379755,-12.396870144680534],[24.173394412798817,-12.397172352757549],[24.173151189886543,-12.39749707953392],[24.17293863950477,-12.397841728573445],[24.172758461285785,-12.398203544135784],[24.172612096039536,-12.398579633209012],[24.17250071422958,-12.398966988640044],[24.172425206609965,-12.399362513178087],[24.17238617709817,-12.399763044238869],[24.172383937941103,-12.400165379191707],[24.172418507213045,-12.400566300967236],[24.172489608665717,-12.400962603781078],[24.172596673931785,-12.401351118767723],[24.172738847064437,-12.40172873931968],[24.17291499137686,-12.402092445929254],[24.173123698526993,-12.402439330334218],[24.173363299775236,-12.402766618774347],[24.173631879325043,-12.40307169417272],[24.173927289639845,-12.403352117064358],[24.174247168613956,-12.403605645104818],[24.174588958460127,-12.403830251002642],[24.174949926162707,-12.404024138732144],[24.175327185332904,-12.404185757896913],[24.17571771929125,-12.404313816129012],[24.17611840519262,-12.4044072894247],[24.176526039000876,-12.40446543033398],[24.17693736111314,-12.404487773938383],[24.17734908242882,-12.404474141569244],[24.17775791065461,-12.404424642236613],[24.178160576635133,-12.404339671757427],[24.178553860498337,-12.404219909589926],[24.178934617406544,-12.404066313399603],[24.17929980270706,-12.403880111400191],[24.179646496281034,-12.403662792531014],[24.17997192589585,-12.403416094549248],[24.18027348937415,-12.403141990132392],[24.180548775402197,-12.402842671102178],[24.180795582811115,-12.40252053089613],[24.181011938176862,-12.40217814542698],[24.181196111598197,-12.401818252483153],[24.18134663052653,-12.401443729835014],[24.18146229153714,-12.40105757222212],[24.181542169947832,-12.400662867405474],[24.18158562720805,-12.400262771476358],[24.181592315999787,-12.39986048361921],[24.181562183009362,-12.399459220530424],[24.181495469348324,-12.399062190697519],[24.181392708620177,-12.39867256874449],[24.181254722648504,-12.398293470048356],[24.18108261490095,-12.397927925829874],[24.180877761661666,-12.397578858917596],[24.180641801023036,-12.397249060378918],[24.18037661978473,-12.396941167205016],[24.180084338364995,-12.396657641227922],[24.17976729384488,-12.396400749438358],[24.179428021280955,-12.396172545861504],[24.179069233436014,-12.395974855135627],[24.17869379908976,-12.395809257924737],[24.178304720102833,-12.395677078281876],[24.17790510741755,-12.395579373063974],[24.177498156187035,-12.39551692348285],[24.177087120231555,-12.395490228859906],[24.176987283922447,-12.395489172174996]]]}"
