system:index,count,﻿Site_ID,.geo
000000000000000000af,72221,13MINN13_10_1832022,"{""type"":""Polygon"",""coordinates"":[[[24.654053128327465,-11.400647794395114],[24.653794289834906,-11.400665769516548],[24.653540621544604,-11.400719335834554],[24.653297190391726,-11.40080742338162],[24.653068858839358,-11.400928272640073],[24.6528601877567,-11.40107946968597],[24.65267534532001,-11.401257994404057],[24.652518023755487,-11.401460280810916],[24.652391365587235,-11.401682288281705],[24.652297900863253,-11.401919582257955],[24.652239496613678,-11.402167422824645],[24.65221731955109,-11.402420859387446],[24.65223181275853,-11.402674829559162],[24.652282686831157,-11.402924260280285],[24.652368925649483,-11.403164169153769],[24.652488806669183,-11.403389763969878],[24.65263993532283,-11.403596538432952],[24.652819292846985,-11.403780362177793],[24.653023296579438,-11.4039375632773],[24.6532478715226,-11.404065001593015],[24.653488531743363,-11.404160131503083],[24.653740469983514,-11.404221052754371],[24.65399865369028,-11.40424654842262],[24.65425792554846,-11.404236109222317],[24.654513106505398,-11.404189943680414],[24.65475909923028,-11.404108973970684],[24.654990989940597,-11.403994817491968],[24.655204146561115,-11.403849754558298],[24.655394311254216,-11.403676682846609],[24.655557685472942,-11.403479059512053],[24.655691005837504,-11.403260832127543],[24.6557916093197,-11.403026359827267],[24.655857486433263,-11.402780326229612],[24.655887321367878,-11.402527645879184],[24.65588051826576,-11.402273366076903],[24.655837213116342,-11.402022566059314],[24.65575827103217,-11.401780255541013],[24.65564526896089,-11.401551274646879],[24.655500464179468,-11.401340197232752],[24.65532674920021,-11.401151239525678],[24.65512759398994,-11.400988175908273],[24.654906976656594,-11.400854263529228],[24.654669303987905,-11.400752177245481],[24.65441932342926,-11.400683956195392],[24.654162028258753,-11.400650963069713],[24.654053128327465,-11.400647794395114]]]}"
000000000000000000a3,129492,13CHI9_8_28112021,"{""type"":""Polygon"",""coordinates"":[[[23.279000136476363,-13.93520083317375],[23.27873871105028,-13.935218808269076],[23.278482507477005,-13.935272374510818],[23.27823664331237,-13.935360461937528],[23.27800602960086,-13.935481311041112],[23.27779527278482,-13.935632507909933],[23.277608582696057,-13.935811032442807],[23.27744968846729,-13.936013318671055],[23.277321764042856,-13.936235325984024],[23.27722736477662,-13.936472619835795],[23.277168376383752,-13.936720460321244],[23.27714597726641,-13.9369738968525],[23.277160614966487,-13.937227867044875],[23.27721199721649,-13.937477297837216],[23.277299097767944,-13.937717206826822],[23.27742017688187,-13.93794280179472],[23.277572816072496,-13.938149576433183],[23.277753966411016,-13.938333400363073],[23.27796000942482,-13.938490601642568],[23.278186829376075,-13.938618040118913],[23.278429895475842,-13.938713170157481],[23.27868435239139,-13.93877409149491],[23.27894511723844,-13.938799587200103],[23.27920698112029,-13.93878914798461],[23.279464713184986,-13.938742982376585],[23.27971316512122,-13.938662012555067],[23.279947374004816,-13.938547855927776],[23.280162661440894,-13.93840279282056],[23.280354727020512,-13.938229720924147],[23.280519734224736,-13.938032097408382],[23.280654387059805,-13.93781386986058],[23.28075599589262,-13.93757939742791],[23.280822531171598,-13.937333363739285],[23.28085266396021,-13.937080683346542],[23.280845792474114,-13.936826403553978],[23.28080205409238,-13.936575603597346],[23.280722322603733,-13.936333293186406],[23.2806081907435,-13.936104312437498],[23.280461938370866,-13.935893235194918],[23.280286486922734,-13.935704277672075],[23.280085341054335,-13.935541214236938],[23.27986251863278,-13.935407302023703],[23.27962247048188,-13.935305215876138],[23.27936999148122,-13.935236994921764],[23.279110124795,-13.935204001843731],[23.279000136476363,-13.93520083317375]]]}"
00000000000000000220,6059,25MYA9_11_1432021,"{""type"":""Polygon"",""coordinates"":[[[24.228003859074928,-14.673984695708667],[24.227741572707572,-14.674002670796273],[24.22748452538326,-14.67405623701548],[24.227237851505254,-14.674144324406635],[24.227006478286636,-14.674265173464457],[24.226795027336994,-14.674416370280959],[24.22660772235136,-14.674594894759114],[24.226448304744917,-14.674797180934588],[24.226319958918353,-14.675019188200931],[24.226225248646784,-14.675256482015921],[24.226166065862984,-14.67550432247737],[24.226143592858485,-14.6757577589993],[24.226158278658115,-14.676011729197782],[24.226209830040663,-14.676261160011167],[24.226297217385845,-14.676501069035082],[24.226418695231516,-14.676726664047827],[24.22657183713133,-14.67693343873811],[24.226753584117162,-14.677117262722675],[24.226960305798695,-14.677274464055351],[24.22718787288002,-14.677401902579152],[24.22743173964471,-14.677497032655678],[24.227687034761633,-14.677557954018559],[24.227948658597104,-14.677583449734673],[24.22821138508915,-14.67757301051469],[24.22846996614806,-14.677526844887133],[24.22871923649719,-14.677445875032587],[24.2289542168589,-14.677331718361394],[24.22917021342376,-14.6771866552029],[24.229362911615496,-14.677013583251913],[24.229528462278207,-14.676815959682607],[24.229663558564035,-14.67659773208656],[24.229765501985316,-14.676363259614774],[24.229832256312054,-14.676117225899274],[24.22986248823846,-14.675864545494033],[24.229855594006857,-14.675610265704334],[24.229811711457778,-14.67535946576571],[24.229731717266436,-14.675117155386497],[24.22961720942145,-14.67488817468049],[24.229470475296736,-14.674677097488596],[24.229294445954878,-14.674488140020188],[24.229092637595276,-14.674325076638903],[24.22886908131704,-14.67419116447466],[24.228628242599584,-14.674089078367325],[24.22837493210922,-14.674020857441231],[24.228114209613043,-14.673987864377278],[24.228003859074928,-14.673984695708667]]]}"
00000000000000000193,80268,19MYA9_1_14122021,"{""type"":""Polygon"",""coordinates"":[[[24.181999313506527,-14.66920008027832],[24.181737032873613,-14.669218055365976],[24.181479991169233,-14.66927162158533],[24.18123332268445,-14.66935970897672],[24.181001954524646,-14.669480558034842],[24.18079050819839,-14.669631754851682],[24.180603207308362,-14.66981027933019],[24.18044379318795,-14.670012565506006],[24.18031545016818,-14.670234572772651],[24.180220741968093,-14.670471866587883],[24.18016156047905,-14.670719707049487],[24.180139087966673,-14.670973143571478],[24.180153773445912,-14.671227113769918],[24.180205323701916,-14.67147654458317],[24.180292709136857,-14.671716453606859],[24.180414184326704,-14.671942048619309],[24.180567322878147,-14.672148823309259],[24.180749065889927,-14.672332647293468],[24.1809557830511,-14.6724898486258],[24.181183345156064,-14.672617287149288],[24.181427206587824,-14.672712417225576],[24.181682496121798,-14.672773338588291],[24.181944114235876,-14.67279883430433],[24.1822068349824,-14.67278839508438],[24.182465410386477,-14.672742229456944],[24.18271467528447,-14.672661259602615],[24.18294965050765,-14.672547102931704],[24.18316564234926,-14.67240203977355],[24.183358336327387,-14.672228967822914],[24.183523883370313,-14.672031344253954],[24.183658976702468,-14.671813116658223],[24.183760917895167,-14.671578644186692],[24.18382767076289,-14.671332610471365],[24.183857902028958,-14.671079930066204],[24.18385100794884,-14.670825650276484],[24.183807126359994,-14.670574850337745],[24.183727133918403,-14.670332539958325],[24.18361262857771,-14.670103559252041],[24.18346589766177,-14.669892482059819],[24.18328987216905,-14.669703524591059],[24.183088068222073,-14.669540461209424],[24.182864516831803,-14.66940654904486],[24.182623683380037,-14.669304462937268],[24.18237037842794,-14.669236242010987],[24.182109661632023,-14.669203248946943],[24.181999313506527,-14.66920008027832]]]}"
00000000000000000310,126609,48ZAM5_5_1342021,"{""type"":""Polygon"",""coordinates"":[[[23.511560092817778,-13.532526171643376],[23.5112991160443,-13.532544146742882],[23.51104335216559,-13.532597712996846],[23.510797909958097,-13.532685800442845],[23.510567692040624,-13.532806649571242],[23.510357296951646,-13.532957846468435],[23.510170927298592,-13.533136371030992],[23.510012305813536,-13.533338657287858],[23.509884600991743,-13.533560664626114],[23.509790363798505,-13.533797958497832],[23.50973147670874,-13.534045798996301],[23.509709116097614,-13.53429923553261],[23.509723728734084,-13.534553205721673],[23.509775022847467,-13.534802636502606],[23.509861973946297,-13.535042545473603],[23.509982845273896,-13.535268140417179],[23.510135222492824,-13.53547491502754],[23.510316061905918,-13.535658738927777],[23.510521751251154,-13.535815940178432],[23.510748181856115,-13.535943378629037],[23.510990830710973,-13.536038508647014],[23.51124485082024,-13.53609942997064],[23.51150516802824,-13.536124925669913],[23.511766582383615,-13.536114486456851],[23.512023872017554,-13.536068320859425],[23.512271897459872,-13.535987351055821],[23.512505704308687,-13.535873194452332],[23.512720622202053,-13.535728131372927],[23.51291235811399,-13.535555059506114],[23.513077082110957,-13.535357436019385],[23.513211503855466,-13.535139208497752],[23.51331293832864,-13.534904736086295],[23.51337935945902,-13.534658702412246],[23.513409440586877,-13.534406022026285],[23.513402580956036,-13.534151742232162],[23.513358917704927,-13.533900942265763],[23.513279323117906,-13.53365863183762],[23.51316538719256,-13.533429651065441],[23.513019385871903,-13.533218573795374],[23.5128442355766,-13.53302961624301],[23.51264343494598,-13.532866552778668],[23.512420994951704,-13.532732640538864],[23.51218135878031,-13.532630554369478],[23.511929313084696,-13.532562333399763],[23.511669892377082,-13.532529340314097],[23.511560092817778,-13.532526171643376]]]}"
000000000000000002c3,95887,42ZAM4_1_24112021,"{""type"":""Polygon"",""coordinates"":[[[23.45699853232782,-13.544200098201296],[23.456737542750492,-13.544218073300682],[23.456481766323577,-13.544271639554292],[23.456236312074083,-13.54435972699973],[23.456006082861254,-13.544480576127409],[23.45579567744913,-13.544631773023783],[23.45560929865133,-13.544810297585478],[23.45545066938257,-13.545012583841517],[23.455322958293635,-13.545234591179042],[23.45522871647507,-13.545471885050187],[23.45516982649424,-13.545719725548278],[23.45514746478419,-13.545973162084437],[23.45516207813591,-13.546227132273598],[23.45521337476457,-13.546476563054858],[23.45530033012853,-13.546716472026395],[23.45542120738602,-13.546942066970674],[23.45557359208122,-13.54714884158185],[23.45575444036766,-13.547332665482944],[23.45596013980607,-13.547489866734436],[23.456186581522395,-13.547617305185785],[23.456429242284813,-13.547712435204355],[23.456683274859895,-13.547773356528383],[23.456943604842856,-13.547798852227826],[23.45720503202707,-13.547788413014695],[23.457462334287335,-13.547742247416963],[23.45771037190116,-13.547661277612837],[23.457944190223458,-13.547547121008664],[23.45815911866302,-13.547402057928453],[23.45835086398318,-13.547228986060782],[23.45851559606245,-13.547031362573211],[23.45865002440193,-13.546813135050819],[23.458751463851044,-13.54657866263875],[23.45881788823904,-13.546332628964281],[23.458847970841198,-13.546079948578125],[23.458841110872,-13.545825668784046],[23.458797445476755,-13.545574868817926],[23.45871784698275,-13.545332558390283],[23.458603905465704,-13.545103577618777],[23.458457896980395,-13.544892500349507],[23.45828273809064,-13.544703542797997],[23.45808192760746,-13.5445404793345],[23.457859476699294,-13.544406567095466],[23.45761982877064,-13.54430448092671],[23.457367770709165,-13.544236259957442],[23.45710833727402,-13.544203266871996],[23.45699853232782,-13.544200098201296]]]}"
00000000000000000032,128666,10MINS9_9_2532022,"{""type"":""Polygon"",""coordinates"":[[[24.169727867407445,-12.411517085009189],[24.169468064235897,-12.411535060120272],[24.169213450526858,-12.41158862640804],[24.168969112091727,-12.41167671390739],[24.168739929509474,-12.411797563104441],[24.16853048064353,-12.411948760080135],[24.168344949203604,-12.41212728472479],[24.16818704117863,-12.412329571060834],[24.168059910809713,-12.412551578469053],[24.16796609758193,-12.412788872395952],[24.167907475493696,-12.413036712930431],[24.167885215617293,-12.413290149480728],[24.167899762699115,-12.413544119660632],[24.167950826267464,-12.413793550409993],[24.16803738642628,-12.414033459329513],[24.16815771421971,-12.414259054205802],[24.168309406161363,-12.414465828738415],[24.16848943223911,-12.414649652556621],[24.168694196436814,-12.41480685372749],[24.16891960856438,-12.414934292106885],[24.16916116596131,-12.415029422067903],[24.169414043441584,-12.41509034335334],[24.169673189682857,-12.415115839036236],[24.169933428134172,-12.415105399829912],[24.170189560425897,-12.415059234261793],[24.170436470215602,-12.414978264507745],[24.17066922539497,-12.414864107970121],[24.170883176615447,-12.414719044967647],[24.17107405016402,-12.41454597318272],[24.171238033333644,-12.414348349776319],[24.171371850582666,-12.41413012232707],[24.171472828962038,-12.413895649974304],[24.17153895150341,-12.413649616340582],[24.171568897502183,-12.41339693597338],[24.171562068891124,-12.41314265617495],[24.171518602178512,-12.412891856181528],[24.17143936571291,-12.412649545705793],[24.17132594232984,-12.412420564869235],[24.171180597727737,-12.412209487523123],[24.171006235205343,-12.41202052988909],[24.170806337665123,-12.41185746634395],[24.170584898041398,-12.41172355403064],[24.170346339542995,-12.411621467800886],[24.17009542730344,-12.411553246788745],[24.169837173203177,-12.411520253681957],[24.169727867407445,-12.411517085009189]]]}"
00000000000000000170,129282,19CHI22_8_442021,"{""type"":""Polygon"",""coordinates"":[[[23.337097764101706,-13.814390408332741],[23.33683647479772,-13.81440838342932],[23.33658040462864,-13.814461949674731],[23.33633466848662,-13.814550037107239],[23.336104174859756,-13.814670886218277],[23.33589352779235,-13.814822083095619],[23.335706934924307,-13.815000607637412],[23.335548123446387,-13.815202893874254],[23.335420265649667,-13.81542490119482],[23.335325915556524,-13.815662195052582],[23.33526695789904,-13.815910035541943],[23.335244570464386,-13.816163472074715],[23.335259200559964,-13.816417442266095],[23.335310556069018,-13.81666687305501],[23.33539761127618,-13.816906782039025],[23.335518627347298,-13.817132376999616],[23.335671187055226,-13.81733915162964],[23.335852243058458,-13.81752297555062],[23.33605817876868,-13.817680176821456],[23.336284880591712,-13.817807615290068],[23.3365278200988,-13.81790274532245],[23.336782144486758,-13.817963666655732],[23.337042773519546,-13.817989162359146],[23.33730450101449,-13.817978723144385],[23.337562098845122,-13.817932557539544],[23.337810421382528,-13.817851587723409],[23.33804450828821,-13.817737431103264],[23.33825968360448,-13.817592368004403],[23.338451649162398,-13.817419296116883],[23.338616570441044,-13.817221672609838],[23.338751153162782,-13.817003445069895],[23.338852709094482,-13.816768972643597],[23.338919209740446,-13.816522938959354],[23.338949326854944,-13.81627025856865],[23.33894245896559,-13.816015978775614],[23.338898743378458,-13.815765178816047],[23.33881905342585,-13.815522868399942],[23.338704981012484,-13.81529388764404],[23.338558804809374,-13.815082810393207],[23.33838344473148,-13.814893852861498],[23.338182403608823,-13.814730789417588],[23.337959697216405,-13.81459687719637],[23.33771977406087,-13.814494791042252],[23.33746742652581,-13.814426570083269],[23.337207695150383,-13.814393577002944],[23.337097764101706,-13.814390408332741]]]}"
0000000000000000018b,7379,19MYA15_6_9122021,"{""type"":""Polygon"",""coordinates"":[[[24.18000163623458,-14.614201527885115],[24.179739421369003,-14.61421950297335],[24.1794824441188,-14.614273069194386],[24.17923583748803,-14.61436115658843],[24.179004527346958,-14.61448200564997],[24.17879313404551,-14.614633202470717],[24.17860588012737,-14.614811726953313],[24.178446505987655,-14.615014013133072],[24.17831819515865,-14.615236020403193],[24.178223510716087,-14.615473314221177],[24.178164344076386,-14.61572115468457],[24.17814187720807,-14.615974591207255],[24.178156559012823,-14.61622856140524],[24.178208096348662,-14.616477992216918],[24.178295459875336,-14.616717901238049],[24.17841690460603,-14.61694349624715],[24.178570004755546,-14.617150270933232],[24.178751702189512,-14.617334094913355],[24.17895836750739,-14.617491296241717],[24.17918587253929,-14.617618734761669],[24.179429672808496,-14.61771386483512],[24.179684898312537,-14.617774786195929],[24.17994645080878,-14.617800281911151],[24.180209105660804,-14.61778984269154],[24.180467616210493,-14.617743677065562],[24.180716818590177,-14.617662707213698],[24.18095173488036,-14.61754855054607],[24.181167672551783,-14.61740348739174],[24.18136031820478,-14.61723041544518],[24.181525823732958,-14.617032791880222],[24.181660883189895,-14.616814564288088],[24.18176279882331,-14.616580091819479],[24.181829534957863,-14.61633405810616],[24.181859758650646,-14.616081377701933],[24.18185286630788,-14.615827097912],[24.1818089957318,-14.615576297971916],[24.181729023357892,-14.615333987590123],[24.18161454673851,-14.61510500688064],[24.181467852623477,-14.614893929684632],[24.181291871275963,-14.614704972211808],[24.181090117936616,-14.61454190882615],[24.18086662260563,-14.614407996657928],[24.18062584954524,-14.61430591054733],[24.180372608110666,-14.614237689618943],[24.180111956690105,-14.61420469655384],[24.18000163623458,-14.614201527885115]]]}"
00000000000000000361,72163,5CHI22_6_27112021,"{""type"":""Polygon"",""coordinates"":[[[23.211997684047287,-13.822202753378377],[23.211736385980217,-13.822220728474878],[23.211480307223038,-13.822274294720053],[23.21123456283935,-13.822362382152184],[23.211004061481848,-13.822483231262739],[23.21079340734919,-13.82263442813953],[23.210606808222412,-13.82281295268075],[23.21044799141727,-13.823015238917035],[23.210320129331276,-13.823237246237108],[23.210225776072537,-13.823474540094484],[23.210166816436402,-13.823722380583591],[23.210144428249656,-13.823975817116265],[23.21015905883478,-13.82422978730771],[23.210210416065323,-13.82447921809685],[23.21029747419159,-13.824719127081224],[23.21041849432119,-13.824944722042288],[23.21057105914595,-13.825151496672857],[23.210752121222168,-13.825335320594414],[23.21095806384023,-13.82549252186581],[23.211184773267963,-13.825619960334919],[23.211427720924668,-13.825715090367702],[23.2116820538443,-13.825776011701251],[23.21194269162036,-13.825801507404782],[23.212204427895433,-13.825791068189972],[23.21246203436761,-13.825744902584926],[23.212710365235274,-13.82566393276844],[23.21294445999349,-13.825549776147836],[23.213159642527657,-13.825404713048435],[23.21335161452463,-13.825231641160338],[23.213516541334876,-13.825034017652731],[23.213651128570273,-13.82481579011228],[23.213752687907565,-13.824581317685572],[23.213819190783084,-13.824335284001046],[23.21384930890662,-13.824082603610208],[23.213842440785715,-13.823828323817203],[23.21379872373114,-13.823577523857827],[23.21371903110459,-13.823335213442054],[23.213604954864227,-13.823106232686605],[23.213458773757576,-13.822895155436303],[23.213283407797576,-13.822706197905168],[23.213082359931736,-13.822543134461826],[23.212859646069756,-13.822409222241127],[23.212619714867447,-13.822307136087428],[23.212367358869084,-13.822238915128745],[23.212107618782806,-13.822205922048568],[23.211997684047287,-13.822202753378377]]]}"
00000000000000000051,128753,11MINS10_5_2632022,"{""type"":""Polygon"",""coordinates"":[[[24.180006095335635,-12.396177777385333],[24.179746307461187,-12.396195752496576],[24.179491708743832,-12.396249318784804],[24.17924738469564,-12.39633740628488],[24.179018215608302,-12.396458255482868],[24.178808779075766,-12.39660945245963],[24.178623258561448,-12.396787977105404],[24.17846535983601,-12.396990263442527],[24.178338236954783,-12.397212270851698],[24.178244429253205,-12.397449564779349],[24.178185810619176,-12.397697405314322],[24.178163552055874,-12.397950841864803],[24.178178098283322,-12.398204812044586],[24.178229158846744,-12.398454242793516],[24.178315713909964,-12.39869415171234],[24.1784360346188,-12.398919746587707],[24.178587717628314,-12.399126521119262],[24.17876773310473,-12.39931034493635],[24.178972485243676,-12.399467546106132],[24.179197884095966,-12.399594984484558],[24.17943942726634,-12.399690114444798],[24.17969228985306,-12.399751035729716],[24.179951420831408,-12.399776531412389],[24.180211643955445,-12.399766092206157],[24.180467761161832,-12.399719926638438],[24.18071465640961,-12.399638956885065],[24.180947397881052,-12.399524800348336],[24.1811613365015,-12.399379737346909],[24.181352198809687,-12.399206665563097],[24.181516172323096,-12.399009042157795],[24.18164998169293,-12.39879081470953],[24.18175095412746,-12.398556342357562],[24.181817072776983,-12.39831030872439],[24.181847017014515,-12.398057628357444],[24.181840188807865,-12.397803348558956],[24.181796724657104,-12.397552548565164],[24.18171749285947,-12.397310238088782],[24.18160407615713,-12.397081257251346],[24.181458740114984,-12.3968701799042],[24.181284387860742,-12.396681222269056],[24.181084502091746,-12.396518158722813],[24.180863075507204,-12.396384246408504],[24.18062453105555,-12.396282160177927],[24.180373633589824,-12.396213939165207],[24.180115394695495,-12.396180946058132],[24.180006095335635,-12.396177777385333]]]}"
00000000000000000328,128613,49ZAM12_3_1042021,"{""type"":""Polygon"",""coordinates"":[[[23.52060760885522,-13.468600498941173],[23.520346701980515,-13.468618474041346],[23.520091006604954,-13.468672040297243],[23.51984563013718,-13.468760127746297],[23.51961547388332,-13.468880976878626],[23.519405135150432,-13.469032173780318],[23.519218815420437,-13.469210698347572],[23.51906023642818,-13.469412984608972],[23.518932565819988,-13.469634991951239],[23.51883835387741,-13.469872285826117],[23.518779482570533,-13.470120126326647],[23.51875712795872,-13.470373562863756],[23.51877173669049,-13.470627533052296],[23.51882301707255,-13.470876963831419],[23.518909944887156,-13.471116872799472],[23.519030783842258,-13.47134246773919],[23.519183120246716,-13.4715492423451],[23.51936391121844,-13.471733066240636],[23.519569545462993,-13.471890267486724],[23.51979591540874,-13.47201770593325],[23.52003849925782,-13.472112835947966],[23.520292451313672,-13.472173757269402],[23.520552698780524,-13.47219925296774],[23.5208140431007,-13.472188813755066],[23.52107126380493,-13.472142648159315],[23.521319222800482,-13.47206167835855],[23.521552967013232,-13.471947521758835],[23.52176782733275,-13.471802458683833],[23.521959511883303,-13.47162938682171],[23.522124191757342,-13.471431763339583],[23.522258577498608,-13.471213535822093],[23.522359984807093,-13.470979063413997],[23.522426388153544,-13.47073302974226],[23.522456461232927,-13.470480349357375],[23.52244960344925,-13.470226069563005],[23.522405951903433,-13.469975269595055],[23.52232637864545,-13.469732959164189],[23.52221247324634,-13.46950397838832],[23.522066511038982,-13.4692929011139],[23.52189140766253,-13.46910394355686],[23.521690660819036,-13.46894088008789],[23.521468280405877,-13.468806967843873],[23.521228708419727,-13.46870488167103],[23.520976730231798,-13.468636660698888],[23.520717379006364,-13.468603667612012],[23.52060760885522,-13.468600498941173]]]}"
00000000000000000216,58622,24MYA9_10_1432021,"{""type"":""Polygon"",""coordinates"":[[[24.226131036632484,-14.67413630514448],[24.22586875008339,-14.674154280232084],[24.225611702580963,-14.67420784645129],[24.22536502853203,-14.674295933842439],[24.225133655153083,-14.674416782900256],[24.224922204056917,-14.674567979716747],[24.224734898941485,-14.674746504194891],[24.22457548122456,-14.67494879037035],[24.224447135309035,-14.67517079763668],[24.224352424971812,-14.675408091451667],[24.22429324214698,-14.675655931913111],[24.224270769126885,-14.675909368435041],[24.224285454936673,-14.67616333863352],[24.224337006354922,-14.676412769446907],[24.224424393760646,-14.676652678470829],[24.22454587169048,-14.676878273483585],[24.224699013696423,-14.677085048173877],[24.224880760808198,-14.677268872158454],[24.225087482632997,-14.677426073491143],[24.225315049872034,-14.677553512014951],[24.225558916805742,-14.677648642091492],[24.2258142120996,-14.677709563454377],[24.226075836116404,-14.67773505917049],[24.22633856279054,-14.677724619950505],[24.226597144028663,-14.67767845432294],[24.226846414550558,-14.677597484468388],[24.227081395075125,-14.677483327797189],[24.227297391789676,-14.677338264638687],[24.22749009011495,-14.677165192687685],[24.227655640892383,-14.67696756911837],[24.227790737271825,-14.67674934152231],[24.227892680763734,-14.67651486905052],[24.22795943513671,-14.676268835335012],[24.227989667084042,-14.676016154929767],[24.22798277284764,-14.675761875140072],[24.227938890268128,-14.675511075201452],[24.22785889602133,-14.675268764822238],[24.227744388096976,-14.675039784116244],[24.22759765387057,-14.674828706924362],[24.227421624406723,-14.674639749455967],[24.227219815907276,-14.67447668607469],[24.226996259474127,-14.674342773910455],[24.226755420589782,-14.674240687803131],[24.226502109923892,-14.67417246687705],[24.22624138724706,-14.674139473813092],[24.226131036632484,-14.67413630514448]]]}"
000000000000000000a8,127946,13MIN19_12_932022,"{""type"":""Polygon"",""coordinates"":[[[24.13450096908522,-11.937202505954152],[24.13424162950254,-11.937220481070103],[24.133987470126524,-11.937274047372087],[24.13374356769728,-11.937362134893869],[24.133514794087894,-11.937482984119786],[24.133305718994965,-11.937634181128487],[24.133120518663407,-11.937812705807666],[24.132962892468292,-11.938014992177004],[24.13283598902003,-11.938236999614638],[24.13274234326866,-11.938474293564742],[24.13268382586398,-11.938722134114366],[24.132661605783294,-11.938975570670538],[24.132676126973752,-11.939229540846592],[24.13272709947646,-11.939478971582677],[24.13281350521035,-11.939718880480555],[24.132933618300765,-11.939944475328549],[24.133085039547506,-11.940151249828471],[24.133264744344157,-11.940335073612186],[24.133469143091972,-11.940492274749502],[24.133694152901764,-11.94061971309896],[24.13393527915151,-11.940714843036025],[24.134187705270524,-11.940775764305405],[24.134446388956295,-11.940801259981416],[24.13470616290171,-11.940790820777924],[24.134961838020015,-11.940744655222128],[24.135208307104925,-11.940663685488916],[24.135440646854715,-11.940549528978986],[24.135654216221642,-11.94040446600886],[24.135844749121762,-11.940231394258364],[24.136008439652816,-11.940033770885742],[24.136142018117692,-11.939815543466933],[24.136242816334967,-11.939581071138841],[24.13630882093197,-11.939335037522078],[24.136338713556214,-11.939082357162759],[24.13633189720234,-11.938828077362519],[24.136288508129415,-11.938577277357734],[24.13620941313099,-11.93833496686199],[24.13609619221321,-11.938105985998362],[24.135951107027537,-11.937894908620274],[24.135777055689214,-11.937705950951901],[24.135577514884346,-11.937542887372787],[24.13535647042225,-11.937408975028571],[24.135118337620348,-11.937306888773433],[24.134867873111865,-11.937238667743452],[24.134610079837582,-11.937205674627782],[24.13450096908522,-11.937202505954152]]]}"
00000000000000000213,53657,24MYA16_11_2042021,"{""type"":""Polygon"",""coordinates"":[[[24.225225839118625,-14.61041575109074],[24.22496362876999,-14.61043372617901],[24.224706655946537,-14.610487292400158],[24.224460053563934,-14.610575379794385],[24.22422874740762,-14.610696228856161],[24.224017357747947,-14.61084742567718],[24.223830107055864,-14.611025950160059],[24.22367073566204,-14.611228236340084],[24.223542427043917,-14.61145024361045],[24.223447744233034,-14.611687537428622],[24.2233885786132,-14.611935377892136],[24.22336611213252,-14.612188814414875],[24.22338079368491,-14.612442784612826],[24.22343233013338,-14.612692215424397],[24.223519692155392,-14.612932124445347],[24.223641134794132,-14.613157719454223],[24.223794232306176,-14.613364494140034],[24.223975926609835,-14.613548318119875],[24.224182588367093,-14.613705519447965],[24.224410089479175,-14.61383295796767],[24.224653885547703,-14.613928088040927],[24.22490910665413,-14.613989009401607],[24.2251706546437,-14.614014505116774],[24.225433304970057,-14.61400406589718],[24.22569181106551,-14.61395790027131],[24.2259410091514,-14.613876930419613],[24.22617592139403,-14.61376277375221],[24.226391855345017,-14.613617710598145],[24.226584497679017,-14.613444638651865],[24.226750000355935,-14.613247015087177],[24.226885057486303,-14.613028787495297],[24.226986971364294,-14.612794315026886],[24.2270537063496,-14.612548281313707],[24.227083929522248,-14.612295600909544],[24.227077037298812,-14.612041321119595],[24.22703316747909,-14.611790521179419],[24.226953196483446,-14.611548210797466],[24.22683872183666,-14.611319230087757],[24.22669203024914,-14.61110815289149],[24.226516051933537,-14.610919195418383],[24.226314302069955,-14.610756132032453],[24.226090810589145,-14.61062221986398],[24.22585004167647,-14.610520133753175],[24.225596804604315,-14.610451912824642],[24.22533615767377,-14.61041891975947],[24.225225839118625,-14.61041575109074]]]}"
